SKU,DataCadastroSistema,Categoria,DescricaoProduto,MarcaAparelho,Origem,PrecoVenda
27209,2024-03-27,Manutenção Câmera,Tag Flex da Câmera iPhone 12 Pro Max,Apple,Estrangeira - Importação direta,0
27210,2024-03-27,Manutenção Câmera,Tag Flex da Câmera iPhone 13 Pro / 13 Pro  Max,Apple,Estrangeira - Importação direta,0
27211,2024-03-27,Manutenção Câmera,Tag Flex da Câmera iPhone 14 Pro Max,Apple,Estrangeira - Importação direta,0
27212,2024-03-27,Manutenção Câmera,Flex câmera frontal - iPad Mini 3,Apple,Estrangeira - Importação direta,450
27219,2024-04-04,Manutenção Sim Tray,Simtray iPhone 14 Pro Max - Prata,Apple,Estrangeira - Importação direta,250
27225,2024-04-05,Manutenção Carcaça/Vidro Traseiro,Carcaça completa para iPhone 15 Pro com abertura para Sim Tray - Prata,Apple,Estrangeira - Importação direta,0
27226,2024-04-05,Manutenção Carcaça/Vidro Traseiro,Carcaça completa para iPhone 15 Pro Max com abertura para Sim Tray - Prata,Apple,Estrangeira - Importação direta,0
27227,2024-04-05,Manutenção Conector,Conector de Carga iPhone 13 Pro Max - Dourado,Apple,Estrangeira - Importação direta,500
27229,2024-04-10,Manutenção Bateria,Bateria de iPhone 14 Plus,Apple,Nacional,700
27230,2024-04-10,Manutenção Câmera,Flex flash do iPhone 14,Apple,Estrangeira - Importação direta,500
27231,2024-04-10,Manutenção Câmera,Flex flash do iPhone 14 Plus,Apple,Estrangeira - Importação direta,500
27232,2024-04-10,Manutenção Câmera,Flex flash do iPhone 15,Apple,Estrangeira - Importação direta,800
27233,2024-04-10,Manutenção Câmera,Flex flash do iPhone 15 Plus,Apple,Estrangeira - Importação direta,800
27234,2024-04-10,Manutenção Câmera,Flex flash do iPhone 15 Pro,Apple,Estrangeira - Importação direta,800
27235,2024-04-10,Manutenção Câmera,Flex flash do iPhone 15 Pro Max,Apple,Estrangeira - Importação direta,800
27237,2024-04-13,Manutenção,Reparo microfone de Lapela Wireless VX Case Lightning - Preto,Android,Estrangeira - Importação direta,80
27238,2024-04-16,Manutenção Câmera,Câmera frontal do iPhone 13 Pro Max,Apple,Estrangeira - Importação direta,700
27251,2024-05-02,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro - Azul,Apple,Estrangeira - Importação direta,1200
27252,2024-05-02,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro - Preto,Apple,Estrangeira - Importação direta,1200
27253,2024-05-02,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Plus - Amarelo,Apple,Estrangeira - Importação direta,1200
27254,2024-05-02,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Plus - Verde,Apple,Estrangeira - Importação direta,1200
27256,2024-05-02,Manutenção Conector,Conector de Carga iPhone 15 - Preto,Apple,Estrangeira - Importação direta,1000
27257,2024-05-02,Manutenção Conector,Conector de Carga iPhone 15 - Branco,Apple,Estrangeira - Importação direta,1000
27258,2024-05-02,Manutenção Conector,Conector de Carga iPhone 15 Pro - Branco,Apple,Estrangeira - Importação direta,1000
27259,2024-05-02,Manutenção Conector,Conector de Carga iPhone 15 Pro - Preto,Apple,Estrangeira - Importação direta,1000
27260,2024-05-02,Manutenção Conector,Conector de Carga iPhone 15 Pro Max - Preto,Apple,Estrangeira - Importação direta,1000
27261,2024-05-02,Manutenção Conector,Conector de Carga iPhone 15 Pro Max - Branco,Apple,Estrangeira - Importação direta,1000
27262,2024-05-02,Manutenção Conector,Conector de Carga iPhone 13 Mini - Branco,Apple,Estrangeira - Importação direta,500
27263,2024-05-02,Manutenção Conector,Conector de Carga iPhone 13 Mini - Preto,Apple,Estrangeira - Importação direta,500
27264,2024-05-03,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 13 Mini - Preta,Apple,Estrangeira - Importação direta,700
27265,2024-05-03,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 13 Mini - Azul,Apple,Estrangeira - Importação direta,700
27273,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 - Verde,Apple,Estrangeira - Importação direta,1000
27274,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 - Amarelo,Apple,Estrangeira - Importação direta,1000
27275,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 - Rosa,Apple,Estrangeira - Importação direta,1000
27276,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 - Preto,Apple,Estrangeira - Importação direta,1000
27277,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 - Azul,Apple,Estrangeira - Importação direta,1000
27278,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Plus - Preto,Apple,Estrangeira - Importação direta,1200
27279,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Plus - Rosa,Apple,Estrangeira - Importação direta,1200
27280,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Plus - Azul,Apple,Estrangeira - Importação direta,1200
27281,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro - Natural,Apple,Estrangeira - Importação direta,1200
27282,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro - Prata,Apple,Estrangeira - Importação direta,1200
27283,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro Max- Preto,Apple,Estrangeira - Importação direta,1500
27284,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro Max- Prata,Apple,Estrangeira - Importação direta,1500
27285,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro Max- Natural,Apple,Estrangeira - Importação direta,1500
27286,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro Max- Azul,Apple,Nacional,1500
27287,2024-05-13,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 15 Pro Max- Azul,Apple,Estrangeira - Importação direta,1500
27449,2024-06-20,Manutenção Vibra / Volume / Power,Flex power do iPhone 14 Pro Max,Apple,Estrangeira - Importação direta,500
27481,2024-07-05,Manutenção,Reparo Mini Heart Light VX Case com Suporte - Preto,Android,Estrangeira - Importação direta,100
27482,2024-07-08,Manutenção Câmera,Câmera traseira do iPhone 15,Apple,Estrangeira - Importação direta,1200
27483,2024-07-08,Manutenção Câmera,Câmera traseira do iPhone 15 Pro,Apple,Estrangeira - Importação direta,1500
27491,2024-07-10,Manutenção Vibra / Volume / Power,Flex volume / power / vibra / indução - iPhone 11 Pro,Apple,Estrangeira - Importação direta,400
27495,2024-07-10,Manutenção Bateria,Bateria de iPhone 15,Apple,Nacional,650
27496,2024-07-10,Manutenção Bateria,Bateria de iPhone 15 Plus,Apple,Nacional,650
27497,2024-07-10,Manutenção Bateria,Bateria de iPhone 15 Pro,Apple,Nacional,650
27498,2024-07-10,Manutenção Bateria,Bateria de iPhone 15 Pro Max,Apple,Nacional,650
27509,2024-07-17,Manutenção Conector,Conector de Carga iPhone 12 Mini - Vermelho,Apple,Estrangeira - Importação direta,400
27510,2024-07-19,Manutenção Flex do Sensor,Flex Dot face ID - iPhone 13,Apple,Estrangeira - Importação direta,800
27511,2024-07-19,Manutenção Flex do Sensor,Flex Dot face ID - iPhone 13 Pro / 13 Pro Max,Apple,Estrangeira - Importação direta,1000
27532,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 - Preto,Apple,Estrangeira - Importação direta,1000
27533,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 - Vermelho,Apple,Estrangeira - Importação direta,1000
27534,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 - Estelar,Apple,Estrangeira - Importação direta,1000
27535,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 - Azul,Apple,Estrangeira - Importação direta,1000
27536,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 - Roxo,Apple,Estrangeira - Importação direta,1000
27537,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 Plus - Azul,Apple,Estrangeira - Importação direta,1000
27538,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 Plus - Roxo,Apple,Estrangeira - Importação direta,1000
27539,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 Plus - Preto,Apple,Estrangeira - Importação direta,1000
27540,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 Plus - Vermelho,Apple,Estrangeira - Importação direta,1000
27541,2024-07-22,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 14 Plus - Estelar,Apple,Estrangeira - Importação direta,1000
27548,2024-07-23,Manutenção Flex do Fone,Flex P2 - iPad 8,Apple,Estrangeira - Importação direta,500
27549,2024-07-25,Manutenção,Reparo Base para Acessórios VX Case,Android,Estrangeira - Importação direta,0
27550,2024-07-25,Manutenção LCD/ Touch,Kit vidro/lcd Galaxy Watch Active2 LTE 40mm,Android,Nacional,300
27551,2024-07-29,Manutenção LCD/ Touch,Vidro e touchscreen 10th Generation 2022 A2696 10.9 - Preto,Android,Estrangeira - Importação direta,1500
27590,2024-08-12,Manutenção,Ponta para VX Pencil Smart Pen para iPad,Apple,Estrangeira - Importação direta,29
27608,2024-08-30,Manutenção,Reparo Adaptador Silver Boost - Cinza,Android,Estrangeira - Importação direta,80
27634,2024-09-12,Manutenção Vibra / Volume / Power,Flex volume / microphone - iPad Air 4 / 5  - WIFI version,Apple,Estrangeira - Importação direta,500
27635,2024-09-12,Manutenção Vibra / Volume / Power,Flex volume / microphone - iPad Mini 6 - WIFI version,Apple,Estrangeira - Importação direta,500
27636,2024-09-12,Manutenção Vibra / Volume / Power,Flex volume / microphone - iPad Mini 6 - SIM card version,Apple,Estrangeira - Importação direta,400
27643,2024-09-13,Manutenção,Placa Lógica Gimbal,Android,Estrangeira - Importação direta,200
27660,2024-09-17,Manutenção Câmera,Câmera traseira do iPhone 15 Pro Max,Apple,Estrangeira - Importação direta,1800
27661,2024-09-19,Manutenção Vibra / Volume / Power,Flex power  - iPad Pro 10.5,Apple,Estrangeira - Importação direta,800
27662,2024-09-19,Manutenção Vibra / Volume / Power,Flex power do iPhone 14 Pro,Apple,Nacional,500
27669,2024-09-25,Manutenção Bateria,Bateria de iPad Air 4,Apple,Nacional,800
27671,2024-09-26,Manutenção,Reparo Adaptador de Carga Powerful com 2 portas USB 3 Type-C 139W VX Case - Preto,Android,Estrangeira - Importação direta,150
27673,2024-09-26,Manutenção Câmera,Câmera frontal - iPad 9ª Geração,Apple,Estrangeira - Importação direta,800
27715,2024-10-25,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 16 - Preto,Apple,Estrangeira - Importação direta,2500
27716,2024-10-25,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 16 Plus - Preto,Apple,Estrangeira - Importação direta,2900
27717,2024-10-25,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 16 Pro - Preto,Apple,Estrangeira - Importação direta,3000
27718,2024-10-25,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 16 Pro Max - Preto,Apple,Nacional,3800
27746,2024-10-30,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 15 Pro Max (SC) - Preto,Apple,Nacional,3200
27750,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 - Preto,Apple,Estrangeira - Importação direta,1000
27751,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 - Branco,Apple,Estrangeira - Importação direta,1000
27752,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 - Rosa,Apple,Estrangeira - Importação direta,1000
27753,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 - Verde-Acinzentado,Apple,Estrangeira - Importação direta,1000
27754,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 - Ultramarino,Apple,Estrangeira - Importação direta,1000
27755,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Plus - Preto,Apple,Estrangeira - Importação direta,1000
27756,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Plus - Branco,Apple,Estrangeira - Importação direta,1000
27757,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Plus - Rosa,Apple,Estrangeira - Importação direta,1000
27758,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Plus - Verde-Acinzentado,Apple,Estrangeira - Importação direta,1000
27759,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Plus - Ultramarino,Apple,Estrangeira - Importação direta,1000
27760,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro - Titânio Preto,Apple,Estrangeira - Importação direta,1000
27761,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro - Titânio Branco,Apple,Estrangeira - Importação direta,1000
27762,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro - Titânio Natural,Apple,Estrangeira - Importação direta,1000
27763,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro - Titânio Deserto,Apple,Estrangeira - Importação direta,1000
27764,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro Max - Titânio Preto,Apple,Estrangeira - Importação direta,0
27765,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro Max - Titânio Branco,Apple,Estrangeira - Importação direta,0
27766,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro Max - Titânio Natural,Apple,Estrangeira - Importação direta,0
27767,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Aro Metálico para iPhone 16 Pro Max - Titânio Deserto,Apple,Estrangeira - Importação direta,0
27768,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16  - Preto,Apple,Estrangeira - Importação direta,1300
27769,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16  - Branco,Apple,Estrangeira - Importação direta,1300
27770,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 - Rosa,Apple,Estrangeira - Importação direta,1300
27771,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 - Verde-Acinzentado,Apple,Estrangeira - Importação direta,1300
27772,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 - Ultramarino,Apple,Estrangeira - Importação direta,1300
27773,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Plus - Preto,Apple,Estrangeira - Importação direta,1550
27774,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Plus - Branco,Apple,Estrangeira - Importação direta,1550
27775,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Plus - Rosa,Apple,Estrangeira - Importação direta,1550
27776,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Plus - Verde-Acinzentado,Apple,Estrangeira - Importação direta,1550
27777,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Plus - Ultramarino,Apple,Estrangeira - Importação direta,1550
27778,2024-11-04,Manutenção Carcaça/Vidro Traseiro,27777,Android,Estrangeira - Importação direta,0
27779,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro - Titânio Preto,Apple,Estrangeira - Importação direta,1300
27780,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro - Titânio Branco,Apple,Estrangeira - Importação direta,1300
27781,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro - Titânio Natural,Apple,Estrangeira - Importação direta,1300
27782,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro - Titânio Deserto,Apple,Estrangeira - Importação direta,1300
27783,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro Max - Titânio Preto,Apple,Estrangeira - Importação direta,1550
27784,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro Max - Titânio Branco,Apple,Estrangeira - Importação direta,1550
27785,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro Max - Titânio Natural,Apple,Estrangeira - Importação direta,1550
27786,2024-11-04,Manutenção Carcaça/Vidro Traseiro,Tampa traseira de vidro para iPhone 16 Pro Max - Titânio Deserto,Apple,Nacional,1800
27789,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 - Preto,Apple,Estrangeira - Importação direta,0
27790,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 - Branco,Apple,Estrangeira - Importação direta,0
27791,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 - Rosa,Apple,Estrangeira - Importação direta,0
27792,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 - Verde-Acinzentado,Apple,Estrangeira - Importação direta,0
27793,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 - Ultramarino,Apple,Estrangeira - Importação direta,0
27794,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 Plus - Preto,Apple,Estrangeira - Importação direta,1500
27795,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 Plus - Branco,Apple,Estrangeira - Importação direta,1500
27796,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 Plus - Rosa,Apple,Estrangeira - Importação direta,0
27797,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 Plus - Verde-Acinzentado,Apple,Estrangeira - Importação direta,0
27798,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 Plus - Ultramarino,Apple,Estrangeira - Importação direta,0
27799,2024-11-06,Manutenção Conector,Conector de Carga iPhone 16 Pro - Titânio Preto,Apple,Estrangeira - Importação direta,1600
